gender,id,exp,exp_level,race,attribute,ext,name,raw_image_folder,file,projected_npz,projected_file
M,39,SU,4,AE,F2D,bmp,M0039_SU04AE_F2D,/home/vicky/Documents/BU_3DFE/M0039,M0039_SU04AE_F2D.bmp,"[[[ 0.12416727  1.0636817   2.8262353  ...  0.05200875 -2.300671
   -0.18468122]
  [ 0.12416727  1.0636817   2.8262353  ...  0.05200875 -2.300671
   -0.18468122]
  [ 0.12416727  1.0636817   2.8262353  ...  0.05200875 -2.300671
   -0.18468122]
  ...
  [ 0.12416727  1.0636817   2.8262353  ...  0.05200875 -2.300671
   -0.18468122]
  [ 0.12416727  1.0636817   2.8262353  ...  0.05200875 -2.300671
   -0.18468122]
  [ 0.12416727  1.0636817   2.8262353  ...  0.05200875 -2.300671
   -0.18468122]]]",images/results/BU_3DFE/M0039_SU04AE_F2D/projected_w.npz
M,39,FE,3,AE,F2D,bmp,M0039_FE03AE_F2D,/home/vicky/Documents/BU_3DFE/M0039,M0039_FE03AE_F2D.bmp,"[[[ 2.4151669   0.79329634  1.2202113  ... -0.61692905 -1.4466093
    0.39814863]
  [ 2.4151669   0.79329634  1.2202113  ... -0.61692905 -1.4466093
    0.39814863]
  [ 2.4151669   0.79329634  1.2202113  ... -0.61692905 -1.4466093
    0.39814863]
  ...
  [ 2.4151669   0.79329634  1.2202113  ... -0.61692905 -1.4466093
    0.39814863]
  [ 2.4151669   0.79329634  1.2202113  ... -0.61692905 -1.4466093
    0.39814863]
  [ 2.4151669   0.79329634  1.2202113  ... -0.61692905 -1.4466093
    0.39814863]]]",images/results/BU_3DFE/M0039_FE03AE_F2D/projected_w.npz
M,39,HA,2,AE,F2D,bmp,M0039_HA02AE_F2D,/home/vicky/Documents/BU_3DFE/M0039,M0039_HA02AE_F2D.bmp,"[[[ 0.01338999  1.469638    2.8262897  ...  1.6917956  -0.6678459
    0.35888004]
  [ 0.01338999  1.469638    2.8262897  ...  1.6917956  -0.6678459
    0.35888004]
  [ 0.01338999  1.469638    2.8262897  ...  1.6917956  -0.6678459
    0.35888004]
  ...
  [ 0.01338999  1.469638    2.8262897  ...  1.6917956  -0.6678459
    0.35888004]
  [ 0.01338999  1.469638    2.8262897  ...  1.6917956  -0.6678459
    0.35888004]
  [ 0.01338999  1.469638    2.8262897  ...  1.6917956  -0.6678459
    0.35888004]]]",images/results/BU_3DFE/M0039_HA02AE_F2D/projected_w.npz
M,39,SA,3,AE,F2D,bmp,M0039_SA03AE_F2D,/home/vicky/Documents/BU_3DFE/M0039,M0039_SA03AE_F2D.bmp,"[[[ 0.2836387   2.6300793   2.5306194  ... -0.51537746 -1.2213453
   -0.80927974]
  [ 0.2836387   2.6300793   2.5306194  ... -0.51537746 -1.2213453
   -0.80927974]
  [ 0.2836387   2.6300793   2.5306194  ... -0.51537746 -1.2213453
   -0.80927974]
  ...
  [ 0.2836387   2.6300793   2.5306194  ... -0.51537746 -1.2213453
   -0.80927974]
  [ 0.2836387   2.6300793   2.5306194  ... -0.51537746 -1.2213453
   -0.80927974]
  [ 0.2836387   2.6300793   2.5306194  ... -0.51537746 -1.2213453
   -0.80927974]]]",images/results/BU_3DFE/M0039_SA03AE_F2D/projected_w.npz
M,39,FE,1,AE,F2D,bmp,M0039_FE01AE_F2D,/home/vicky/Documents/BU_3DFE/M0039,M0039_FE01AE_F2D.bmp,"[[[ 3.040165    1.374637    0.68153703 ...  0.23832895  0.4573735
   -0.3107335 ]
  [ 3.040165    1.374637    0.68153703 ...  0.23832895  0.4573735
   -0.3107335 ]
  [ 3.040165    1.374637    0.68153703 ...  0.23832895  0.4573735
   -0.3107335 ]
  ...
  [ 3.040165    1.374637    0.68153703 ...  0.23832895  0.4573735
   -0.3107335 ]
  [ 3.040165    1.374637    0.68153703 ...  0.23832895  0.4573735
   -0.3107335 ]
  [ 3.040165    1.374637    0.68153703 ...  0.23832895  0.4573735
   -0.3107335 ]]]",images/results/BU_3DFE/M0039_FE01AE_F2D/projected_w.npz
M,39,DI,4,AE,F2D,bmp,M0039_DI04AE_F2D,/home/vicky/Documents/BU_3DFE/M0039,M0039_DI04AE_F2D.bmp,"[[[ 1.6019818  -0.17325176  1.2551379  ...  0.28308448 -1.6191714
    0.90733606]
  [ 1.6019818  -0.17325176  1.2551379  ...  0.28308448 -1.6191714
    0.90733606]
  [ 1.6019818  -0.17325176  1.2551379  ...  0.28308448 -1.6191714
    0.90733606]
  ...
  [ 1.6019818  -0.17325176  1.2551379  ...  0.28308448 -1.6191714
    0.90733606]
  [ 1.6019818  -0.17325176  1.2551379  ...  0.28308448 -1.6191714
    0.90733606]
  [ 1.6019818  -0.17325176  1.2551379  ...  0.28308448 -1.6191714
    0.90733606]]]",images/results/BU_3DFE/M0039_DI04AE_F2D/projected_w.npz
M,39,AN,2,AE,F2D,bmp,M0039_AN02AE_F2D,/home/vicky/Documents/BU_3DFE/M0039,M0039_AN02AE_F2D.bmp,"[[[ 1.7573953  -0.42892855  0.46826828 ...  0.37175846 -0.77852386
   -0.16825788]
  [ 1.7573953  -0.42892855  0.46826828 ...  0.37175846 -0.77852386
   -0.16825788]
  [ 1.7573953  -0.42892855  0.46826828 ...  0.37175846 -0.77852386
   -0.16825788]
  ...
  [ 1.7573953  -0.42892855  0.46826828 ...  0.37175846 -0.77852386
   -0.16825788]
  [ 1.7573953  -0.42892855  0.46826828 ...  0.37175846 -0.77852386
   -0.16825788]
  [ 1.7573953  -0.42892855  0.46826828 ...  0.37175846 -0.77852386
   -0.16825788]]]",images/results/BU_3DFE/M0039_AN02AE_F2D/projected_w.npz
M,39,DI,3,AE,F2D,bmp,M0039_DI03AE_F2D,/home/vicky/Documents/BU_3DFE/M0039,M0039_DI03AE_F2D.bmp,"[[[ 2.8210568   0.7304218   0.62410474 ... -0.12730585 -0.75337183
   -0.8648162 ]
  [ 2.8210568   0.7304218   0.62410474 ... -0.12730585 -0.75337183
   -0.8648162 ]
  [ 2.8210568   0.7304218   0.62410474 ... -0.12730585 -0.75337183
   -0.8648162 ]
  ...
  [ 2.8210568   0.7304218   0.62410474 ... -0.12730585 -0.75337183
   -0.8648162 ]
  [ 2.8210568   0.7304218   0.62410474 ... -0.12730585 -0.75337183
   -0.8648162 ]
  [ 2.8210568   0.7304218   0.62410474 ... -0.12730585 -0.75337183
   -0.8648162 ]]]",images/results/BU_3DFE/M0039_DI03AE_F2D/projected_w.npz
M,39,AN,3,AE,F2D,bmp,M0039_AN03AE_F2D,/home/vicky/Documents/BU_3DFE/M0039,M0039_AN03AE_F2D.bmp,"[[[2.0663083 1.5386262 1.1374604 ... 0.5251071 0.8813698 1.0922453]
  [2.0663083 1.5386262 1.1374604 ... 0.5251071 0.8813698 1.0922453]
  [2.0663083 1.5386262 1.1374604 ... 0.5251071 0.8813698 1.0922453]
  ...
  [2.0663083 1.5386262 1.1374604 ... 0.5251071 0.8813698 1.0922453]
  [2.0663083 1.5386262 1.1374604 ... 0.5251071 0.8813698 1.0922453]
  [2.0663083 1.5386262 1.1374604 ... 0.5251071 0.8813698 1.0922453]]]",images/results/BU_3DFE/M0039_AN03AE_F2D/projected_w.npz
M,39,AN,4,AE,F2D,bmp,M0039_AN04AE_F2D,/home/vicky/Documents/BU_3DFE/M0039,M0039_AN04AE_F2D.bmp,"[[[1.8558598  1.0736607  0.38791484 ... 1.1415569  0.09479745 1.4527717 ]
  [1.8558598  1.0736607  0.38791484 ... 1.1415569  0.09479745 1.4527717 ]
  [1.8558598  1.0736607  0.38791484 ... 1.1415569  0.09479745 1.4527717 ]
  ...
  [1.8558598  1.0736607  0.38791484 ... 1.1415569  0.09479745 1.4527717 ]
  [1.8558598  1.0736607  0.38791484 ... 1.1415569  0.09479745 1.4527717 ]
  [1.8558598  1.0736607  0.38791484 ... 1.1415569  0.09479745 1.4527717 ]]]",images/results/BU_3DFE/M0039_AN04AE_F2D/projected_w.npz
M,39,FE,2,AE,F2D,bmp,M0039_FE02AE_F2D,/home/vicky/Documents/BU_3DFE/M0039,M0039_FE02AE_F2D.bmp,"[[[ 2.0404632   1.5998502   1.5570793  ... -0.15042526 -0.8253567
   -0.02595684]
  [ 2.0404632   1.5998502   1.5570793  ... -0.15042526 -0.8253567
   -0.02595684]
  [ 2.0404632   1.5998502   1.5570793  ... -0.15042526 -0.8253567
   -0.02595684]
  ...
  [ 2.0404632   1.5998502   1.5570793  ... -0.15042526 -0.8253567
   -0.02595684]
  [ 2.0404632   1.5998502   1.5570793  ... -0.15042526 -0.8253567
   -0.02595684]
  [ 2.0404632   1.5998502   1.5570793  ... -0.15042526 -0.8253567
   -0.02595684]]]",images/results/BU_3DFE/M0039_FE02AE_F2D/projected_w.npz
M,39,SU,3,AE,F2D,bmp,M0039_SU03AE_F2D,/home/vicky/Documents/BU_3DFE/M0039,M0039_SU03AE_F2D.bmp,"[[[ 0.12723024  1.7472467   2.9345481  ...  0.27414486 -1.1782446
   -1.7106028 ]
  [ 0.12723024  1.7472467   2.9345481  ...  0.27414486 -1.1782446
   -1.7106028 ]
  [ 0.12723024  1.7472467   2.9345481  ...  0.27414486 -1.1782446
   -1.7106028 ]
  ...
  [ 0.12723024  1.7472467   2.9345481  ...  0.27414486 -1.1782446
   -1.7106028 ]
  [ 0.12723024  1.7472467   2.9345481  ...  0.27414486 -1.1782446
   -1.7106028 ]
  [ 0.12723024  1.7472467   2.9345481  ...  0.27414486 -1.1782446
   -1.7106028 ]]]",images/results/BU_3DFE/M0039_SU03AE_F2D/projected_w.npz
M,39,AN,1,AE,F2D,bmp,M0039_AN01AE_F2D,/home/vicky/Documents/BU_3DFE/M0039,M0039_AN01AE_F2D.bmp,"[[[ 1.6659756   0.85296017  0.9396282  ... -1.0134491  -0.0081952
   -0.57391554]
  [ 1.6659756   0.85296017  0.9396282  ... -1.0134491  -0.0081952
   -0.57391554]
  [ 1.6659756   0.85296017  0.9396282  ... -1.0134491  -0.0081952
   -0.57391554]
  ...
  [ 1.6659756   0.85296017  0.9396282  ... -1.0134491  -0.0081952
   -0.57391554]
  [ 1.6659756   0.85296017  0.9396282  ... -1.0134491  -0.0081952
   -0.57391554]
  [ 1.6659756   0.85296017  0.9396282  ... -1.0134491  -0.0081952
   -0.57391554]]]",images/results/BU_3DFE/M0039_AN01AE_F2D/projected_w.npz
M,39,HA,4,AE,F2D,bmp,M0039_HA04AE_F2D,/home/vicky/Documents/BU_3DFE/M0039,M0039_HA04AE_F2D.bmp,"[[[ 3.423965    1.2496884   1.2927959  ...  0.689931   -0.26357242
   -0.4121758 ]
  [ 3.423965    1.2496884   1.2927959  ...  0.689931   -0.26357242
   -0.4121758 ]
  [ 3.423965    1.2496884   1.2927959  ...  0.689931   -0.26357242
   -0.4121758 ]
  ...
  [ 3.423965    1.2496884   1.2927959  ...  0.689931   -0.26357242
   -0.4121758 ]
  [ 3.423965    1.2496884   1.2927959  ...  0.689931   -0.26357242
   -0.4121758 ]
  [ 3.423965    1.2496884   1.2927959  ...  0.689931   -0.26357242
   -0.4121758 ]]]",images/results/BU_3DFE/M0039_HA04AE_F2D/projected_w.npz
M,39,DI,1,AE,F2D,bmp,M0039_DI01AE_F2D,/home/vicky/Documents/BU_3DFE/M0039,M0039_DI01AE_F2D.bmp,"[[[-0.28356126 -0.09092481  2.2785919  ...  0.96126354 -1.5448573
   -1.0350641 ]
  [-0.28356126 -0.09092481  2.2785919  ...  0.96126354 -1.5448573
   -1.0350641 ]
  [-0.28356126 -0.09092481  2.2785919  ...  0.96126354 -1.5448573
   -1.0350641 ]
  ...
  [-0.28356126 -0.09092481  2.2785919  ...  0.96126354 -1.5448573
   -1.0350641 ]
  [-0.28356126 -0.09092481  2.2785919  ...  0.96126354 -1.5448573
   -1.0350641 ]
  [-0.28356126 -0.09092481  2.2785919  ...  0.96126354 -1.5448573
   -1.0350641 ]]]",images/results/BU_3DFE/M0039_DI01AE_F2D/projected_w.npz
M,17,DI,3,WH,F2D,bmp,M0017_DI03WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_DI03WH_F2D.bmp,"[[[-0.48223913  1.2113591  -0.77363104 ...  0.564383   -1.3022572
   -1.3302698 ]
  [-0.48223913  1.2113591  -0.77363104 ...  0.564383   -1.3022572
   -1.3302698 ]
  [-0.48223913  1.2113591  -0.77363104 ...  0.564383   -1.3022572
   -1.3302698 ]
  ...
  [-0.48223913  1.2113591  -0.77363104 ...  0.564383   -1.3022572
   -1.3302698 ]
  [-0.48223913  1.2113591  -0.77363104 ...  0.564383   -1.3022572
   -1.3302698 ]
  [-0.48223913  1.2113591  -0.77363104 ...  0.564383   -1.3022572
   -1.3302698 ]]]",images/results/BU_3DFE/M0017_DI03WH_F2D/projected_w.npz
M,17,FE,1,WH,F2D,bmp,M0017_FE01WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_FE01WH_F2D.bmp,"[[[ 0.7637526   1.0364367   1.5706644  ... -0.01755895 -1.2585844
   -1.9266586 ]
  [ 0.7637526   1.0364367   1.5706644  ... -0.01755895 -1.2585844
   -1.9266586 ]
  [ 0.7637526   1.0364367   1.5706644  ... -0.01755895 -1.2585844
   -1.9266586 ]
  ...
  [ 0.7637526   1.0364367   1.5706644  ... -0.01755895 -1.2585844
   -1.9266586 ]
  [ 0.7637526   1.0364367   1.5706644  ... -0.01755895 -1.2585844
   -1.9266586 ]
  [ 0.7637526   1.0364367   1.5706644  ... -0.01755895 -1.2585844
   -1.9266586 ]]]",images/results/BU_3DFE/M0017_FE01WH_F2D/projected_w.npz
M,17,HA,3,WH,F2D,bmp,M0017_HA03WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_HA03WH_F2D.bmp,"[[[ 0.76449454  1.2698487   0.2857537  ...  2.4644628  -0.02834705
    1.2454236 ]
  [ 0.76449454  1.2698487   0.2857537  ...  2.4644628  -0.02834705
    1.2454236 ]
  [ 0.76449454  1.2698487   0.2857537  ...  2.4644628  -0.02834705
    1.2454236 ]
  ...
  [ 0.76449454  1.2698487   0.2857537  ...  2.4644628  -0.02834705
    1.2454236 ]
  [ 0.76449454  1.2698487   0.2857537  ...  2.4644628  -0.02834705
    1.2454236 ]
  [ 0.76449454  1.2698487   0.2857537  ...  2.4644628  -0.02834705
    1.2454236 ]]]",images/results/BU_3DFE/M0017_HA03WH_F2D/projected_w.npz
M,17,HA,2,WH,F2D,bmp,M0017_HA02WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_HA02WH_F2D.bmp,"[[[ 1.9023882   1.6162866   1.9217728  ...  1.6563845  -0.44689822
    1.6064075 ]
  [ 1.9023882   1.6162866   1.9217728  ...  1.6563845  -0.44689822
    1.6064075 ]
  [ 1.9023882   1.6162866   1.9217728  ...  1.6563845  -0.44689822
    1.6064075 ]
  ...
  [ 1.9023882   1.6162866   1.9217728  ...  1.6563845  -0.44689822
    1.6064075 ]
  [ 1.9023882   1.6162866   1.9217728  ...  1.6563845  -0.44689822
    1.6064075 ]
  [ 1.9023882   1.6162866   1.9217728  ...  1.6563845  -0.44689822
    1.6064075 ]]]",images/results/BU_3DFE/M0017_HA02WH_F2D/projected_w.npz
M,17,SA,4,WH,F2D,bmp,M0017_SA04WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_SA04WH_F2D.bmp,"[[[ 0.45177743  0.6493957   0.5697539  ...  0.9737483  -0.6619227
    0.23068152]
  [ 0.45177743  0.6493957   0.5697539  ...  0.9737483  -0.6619227
    0.23068152]
  [ 0.45177743  0.6493957   0.5697539  ...  0.9737483  -0.6619227
    0.23068152]
  ...
  [ 0.45177743  0.6493957   0.5697539  ...  0.9737483  -0.6619227
    0.23068152]
  [ 0.45177743  0.6493957   0.5697539  ...  0.9737483  -0.6619227
    0.23068152]
  [ 0.45177743  0.6493957   0.5697539  ...  0.9737483  -0.6619227
    0.23068152]]]",images/results/BU_3DFE/M0017_SA04WH_F2D/projected_w.npz
M,17,DI,4,WH,F2D,bmp,M0017_DI04WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_DI04WH_F2D.bmp,"[[[ 0.63598007  1.3032966   1.3224216  ... -0.06091905 -1.3367633
   -1.7868066 ]
  [ 0.63598007  1.3032966   1.3224216  ... -0.06091905 -1.3367633
   -1.7868066 ]
  [ 0.63598007  1.3032966   1.3224216  ... -0.06091905 -1.3367633
   -1.7868066 ]
  ...
  [ 0.63598007  1.3032966   1.3224216  ... -0.06091905 -1.3367633
   -1.7868066 ]
  [ 0.63598007  1.3032966   1.3224216  ... -0.06091905 -1.3367633
   -1.7868066 ]
  [ 0.63598007  1.3032966   1.3224216  ... -0.06091905 -1.3367633
   -1.7868066 ]]]",images/results/BU_3DFE/M0017_DI04WH_F2D/projected_w.npz
M,17,SU,3,WH,F2D,bmp,M0017_SU03WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_SU03WH_F2D.bmp,"[[[-0.88922924 -1.3371407  -0.0601316  ...  0.5504794  -0.4720664
   -1.6140462 ]
  [-0.88922924 -1.3371407  -0.0601316  ...  0.5504794  -0.4720664
   -1.6140462 ]
  [-0.88922924 -1.3371407  -0.0601316  ...  0.5504794  -0.4720664
   -1.6140462 ]
  ...
  [-0.88922924 -1.3371407  -0.0601316  ...  0.5504794  -0.4720664
   -1.6140462 ]
  [-0.88922924 -1.3371407  -0.0601316  ...  0.5504794  -0.4720664
   -1.6140462 ]
  [-0.88922924 -1.3371407  -0.0601316  ...  0.5504794  -0.4720664
   -1.6140462 ]]]",images/results/BU_3DFE/M0017_SU03WH_F2D/projected_w.npz
M,17,SA,1,WH,F2D,bmp,M0017_SA01WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_SA01WH_F2D.bmp,"[[[ 0.8466728 -0.0495515 -1.0710298 ...  0.8978955 -1.7865663  1.0063943]
  [ 0.8466728 -0.0495515 -1.0710298 ...  0.8978955 -1.7865663  1.0063943]
  [ 0.8466728 -0.0495515 -1.0710298 ...  0.8978955 -1.7865663  1.0063943]
  ...
  [ 0.8466728 -0.0495515 -1.0710298 ...  0.8978955 -1.7865663  1.0063943]
  [ 0.8466728 -0.0495515 -1.0710298 ...  0.8978955 -1.7865663  1.0063943]
  [ 0.8466728 -0.0495515 -1.0710298 ...  0.8978955 -1.7865663  1.0063943]]]",images/results/BU_3DFE/M0017_SA01WH_F2D/projected_w.npz
M,17,HA,1,WH,F2D,bmp,M0017_HA01WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_HA01WH_F2D.bmp,"[[[ 1.0180411   0.82983553  0.46190122 ...  1.9097466  -0.6931307
    0.9872432 ]
  [ 1.0180411   0.82983553  0.46190122 ...  1.9097466  -0.6931307
    0.9872432 ]
  [ 1.0180411   0.82983553  0.46190122 ...  1.9097466  -0.6931307
    0.9872432 ]
  ...
  [ 1.0180411   0.82983553  0.46190122 ...  1.9097466  -0.6931307
    0.9872432 ]
  [ 1.0180411   0.82983553  0.46190122 ...  1.9097466  -0.6931307
    0.9872432 ]
  [ 1.0180411   0.82983553  0.46190122 ...  1.9097466  -0.6931307
    0.9872432 ]]]",images/results/BU_3DFE/M0017_HA01WH_F2D/projected_w.npz
M,17,SU,4,WH,F2D,bmp,M0017_SU04WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_SU04WH_F2D.bmp,"[[[ 0.8783872   1.9544755   1.8725944  ...  0.98388094 -2.014926
   -2.5166156 ]
  [ 0.8783872   1.9544755   1.8725944  ...  0.98388094 -2.014926
   -2.5166156 ]
  [ 0.8783872   1.9544755   1.8725944  ...  0.98388094 -2.014926
   -2.5166156 ]
  ...
  [ 0.8783872   1.9544755   1.8725944  ...  0.98388094 -2.014926
   -2.5166156 ]
  [ 0.8783872   1.9544755   1.8725944  ...  0.98388094 -2.014926
   -2.5166156 ]
  [ 0.8783872   1.9544755   1.8725944  ...  0.98388094 -2.014926
   -2.5166156 ]]]",images/results/BU_3DFE/M0017_SU04WH_F2D/projected_w.npz
M,17,SA,2,WH,F2D,bmp,M0017_SA02WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_SA02WH_F2D.bmp,"[[[ 0.75085956 -0.5247169   2.0837634  ... -0.9290076  -1.7529052
   -0.10351537]
  [ 0.75085956 -0.5247169   2.0837634  ... -0.9290076  -1.7529052
   -0.10351537]
  [ 0.75085956 -0.5247169   2.0837634  ... -0.9290076  -1.7529052
   -0.10351537]
  ...
  [ 0.75085956 -0.5247169   2.0837634  ... -0.9290076  -1.7529052
   -0.10351537]
  [ 0.75085956 -0.5247169   2.0837634  ... -0.9290076  -1.7529052
   -0.10351537]
  [ 0.75085956 -0.5247169   2.0837634  ... -0.9290076  -1.7529052
   -0.10351537]]]",images/results/BU_3DFE/M0017_SA02WH_F2D/projected_w.npz
M,17,AN,3,WH,F2D,bmp,M0017_AN03WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_AN03WH_F2D.bmp,"[[[ 1.8234314   2.2170076   0.40604442 ... -0.48406494 -0.30865616
   -0.7589664 ]
  [ 1.8234314   2.2170076   0.40604442 ... -0.48406494 -0.30865616
   -0.7589664 ]
  [ 1.8234314   2.2170076   0.40604442 ... -0.48406494 -0.30865616
   -0.7589664 ]
  ...
  [ 1.8234314   2.2170076   0.40604442 ... -0.48406494 -0.30865616
   -0.7589664 ]
  [ 1.8234314   2.2170076   0.40604442 ... -0.48406494 -0.30865616
   -0.7589664 ]
  [ 1.8234314   2.2170076   0.40604442 ... -0.48406494 -0.30865616
   -0.7589664 ]]]",images/results/BU_3DFE/M0017_AN03WH_F2D/projected_w.npz
M,17,SU,2,WH,F2D,bmp,M0017_SU02WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_SU02WH_F2D.bmp,"[[[ 1.5316415   0.42852613  1.2309145  ... -0.13321371 -0.11365247
   -0.7693112 ]
  [ 1.5316415   0.42852613  1.2309145  ... -0.13321371 -0.11365247
   -0.7693112 ]
  [ 1.5316415   0.42852613  1.2309145  ... -0.13321371 -0.11365247
   -0.7693112 ]
  ...
  [ 1.5316415   0.42852613  1.2309145  ... -0.13321371 -0.11365247
   -0.7693112 ]
  [ 1.5316415   0.42852613  1.2309145  ... -0.13321371 -0.11365247
   -0.7693112 ]
  [ 1.5316415   0.42852613  1.2309145  ... -0.13321371 -0.11365247
   -0.7693112 ]]]",images/results/BU_3DFE/M0017_SU02WH_F2D/projected_w.npz
M,17,DI,2,WH,F2D,bmp,M0017_DI02WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_DI02WH_F2D.bmp,"[[[ 2.5729485  -0.83945954 -1.3144904  ... -0.30772582  0.87605715
    0.51331013]
  [ 2.5729485  -0.83945954 -1.3144904  ... -0.30772582  0.87605715
    0.51331013]
  [ 2.5729485  -0.83945954 -1.3144904  ... -0.30772582  0.87605715
    0.51331013]
  ...
  [ 2.5729485  -0.83945954 -1.3144904  ... -0.30772582  0.87605715
    0.51331013]
  [ 2.5729485  -0.83945954 -1.3144904  ... -0.30772582  0.87605715
    0.51331013]
  [ 2.5729485  -0.83945954 -1.3144904  ... -0.30772582  0.87605715
    0.51331013]]]",images/results/BU_3DFE/M0017_DI02WH_F2D/projected_w.npz
M,17,FE,3,WH,F2D,bmp,M0017_FE03WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_FE03WH_F2D.bmp,"[[[ 0.75799    -2.1370394  -0.5101202  ...  0.47007164 -1.8880619
    0.22795509]
  [ 0.75799    -2.1370394  -0.5101202  ...  0.47007164 -1.8880619
    0.22795509]
  [ 0.75799    -2.1370394  -0.5101202  ...  0.47007164 -1.8880619
    0.22795509]
  ...
  [ 0.75799    -2.1370394  -0.5101202  ...  0.47007164 -1.8880619
    0.22795509]
  [ 0.75799    -2.1370394  -0.5101202  ...  0.47007164 -1.8880619
    0.22795509]
  [ 0.75799    -2.1370394  -0.5101202  ...  0.47007164 -1.8880619
    0.22795509]]]",images/results/BU_3DFE/M0017_FE03WH_F2D/projected_w.npz
M,17,SU,1,WH,F2D,bmp,M0017_SU01WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_SU01WH_F2D.bmp,"[[[-0.29980758  2.4340591   1.3120424  ...  0.01210493 -2.2049983
   -1.3852577 ]
  [-0.29980758  2.4340591   1.3120424  ...  0.01210493 -2.2049983
   -1.3852577 ]
  [-0.29980758  2.4340591   1.3120424  ...  0.01210493 -2.2049983
   -1.3852577 ]
  ...
  [-0.29980758  2.4340591   1.3120424  ...  0.01210493 -2.2049983
   -1.3852577 ]
  [-0.29980758  2.4340591   1.3120424  ...  0.01210493 -2.2049983
   -1.3852577 ]
  [-0.29980758  2.4340591   1.3120424  ...  0.01210493 -2.2049983
   -1.3852577 ]]]",images/results/BU_3DFE/M0017_SU01WH_F2D/projected_w.npz
M,17,DI,1,WH,F2D,bmp,M0017_DI01WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_DI01WH_F2D.bmp,"[[[-0.74738336  1.1216061   2.7497349  ... -0.13930659  0.7335655
   -1.5139778 ]
  [-0.74738336  1.1216061   2.7497349  ... -0.13930659  0.7335655
   -1.5139778 ]
  [-0.74738336  1.1216061   2.7497349  ... -0.13930659  0.7335655
   -1.5139778 ]
  ...
  [-0.74738336  1.1216061   2.7497349  ... -0.13930659  0.7335655
   -1.5139778 ]
  [-0.74738336  1.1216061   2.7497349  ... -0.13930659  0.7335655
   -1.5139778 ]
  [-0.74738336  1.1216061   2.7497349  ... -0.13930659  0.7335655
   -1.5139778 ]]]",images/results/BU_3DFE/M0017_DI01WH_F2D/projected_w.npz
M,17,AN,1,WH,F2D,bmp,M0017_AN01WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_AN01WH_F2D.bmp,"[[[-1.3288182   2.5114892   0.36995527 ...  0.17701763 -1.9118458
   -0.6822484 ]
  [-1.3288182   2.5114892   0.36995527 ...  0.17701763 -1.9118458
   -0.6822484 ]
  [-1.3288182   2.5114892   0.36995527 ...  0.17701763 -1.9118458
   -0.6822484 ]
  ...
  [-1.3288182   2.5114892   0.36995527 ...  0.17701763 -1.9118458
   -0.6822484 ]
  [-1.3288182   2.5114892   0.36995527 ...  0.17701763 -1.9118458
   -0.6822484 ]
  [-1.3288182   2.5114892   0.36995527 ...  0.17701763 -1.9118458
   -0.6822484 ]]]",images/results/BU_3DFE/M0017_AN01WH_F2D/projected_w.npz
M,17,AN,4,WH,F2D,bmp,M0017_AN04WH_F2D,/home/vicky/Documents/BU_3DFE/M0017,M0017_AN04WH_F2D.bmp,"[[[ 0.32219544  0.5474845   0.19634779 ...  1.4315578  -3.0253851
   -1.3661944 ]
  [ 0.32219544  0.5474845   0.19634779 ...  1.4315578  -3.0253851
   -1.3661944 ]
  [ 0.32219544  0.5474845   0.19634779 ...  1.4315578  -3.0253851
   -1.3661944 ]
  ...
  [ 0.32219544  0.5474845   0.19634779 ...  1.4315578  -3.0253851
   -1.3661944 ]
  [ 0.32219544  0.5474845   0.19634779 ...  1.4315578  -3.0253851
   -1.3661944 ]
  [ 0.32219544  0.5474845   0.19634779 ...  1.4315578  -3.0253851
   -1.3661944 ]]]",images/results/BU_3DFE/M0017_AN04WH_F2D/projected_w.npz
